epoch,epoch_time,lr-AdamW,step,train_loss,val_bits_per_spike,val_fr_corr,val_loss,val_r2
,,9.6792711812317e-05,35472,,,,,
20,,,35472,0.41212788224220276,,,,
,,9.679235955171188e-05,35473,,,,,
20,,,35473,0.39914628863334656,,,,
,,9.679200727240424e-05,35474,,,,,
20,,,35474,0.3830517828464508,,,,
,,9.679165497439428e-05,35475,,,,,
20,,,35475,0.37055346369743347,,,,
,,9.679130265768211e-05,35476,,,,,
20,,,35476,0.4085584282875061,,,,
,,9.679095032226787e-05,35477,,,,,
20,,,35477,0.398366779088974,,,,
,,9.679059796815172e-05,35478,,,,,
20,,,35478,0.40646058320999146,,,,
,,9.679024559533377e-05,35479,,,,,
20,,,35479,0.4487926661968231,,,,
,,9.678989320381419e-05,35480,,,,,
20,,,35480,0.3842683732509613,,,,
,,9.67895407935931e-05,35481,,,,,
20,,,35481,0.412207692861557,,,,
,,9.678918836467066e-05,35482,,,,,
20,,,35482,0.4211101830005646,,,,
,,9.6788835917047e-05,35483,,,,,
20,,,35483,0.4404781460762024,,,,
,,9.678848345072227e-05,35484,,,,,
20,,,35484,0.42532771825790405,,,,
,,9.67881309656966e-05,35485,,,,,
20,,,35485,0.41479402780532837,,,,
,,9.678777846197013e-05,35486,,,,,
20,,,35486,0.3711957037448883,,,,
,,9.6787425939543e-05,35487,,,,,
20,,,35487,0.43308085203170776,,,,
,,9.678707339841536e-05,35488,,,,,
20,,,35488,0.4034460186958313,,,,
,,9.678672083858735e-05,35489,,,,,
20,,,35489,0.4205910265445709,,,,
,,9.678636826005912e-05,35490,,,,,
20,,,35490,0.43532782793045044,,,,
,,9.678601566283078e-05,35491,,,,,
20,,,35491,0.4594925045967102,,,,
,,9.678566304690249e-05,35492,,,,,
20,,,35492,0.38749960064888,,,,
,,9.678531041227439e-05,35493,,,,,
20,,,35493,0.38209205865859985,,,,
,,9.678495775894663e-05,35494,,,,,
20,,,35494,0.46812519431114197,,,,
,,9.678460508691934e-05,35495,,,,,
20,,,35495,0.4132803976535797,,,,
,,9.678425239619265e-05,35496,,,,,
20,,,35496,0.3847781717777252,,,,
,,9.678389968676674e-05,35497,,,,,
20,,,35497,0.3688828945159912,,,,
,,9.67835469586417e-05,35498,,,,,
20,,,35498,0.4414164125919342,,,,
,,9.678319421181771e-05,35499,,,,,
20,,,35499,0.4098328649997711,,,,
,,9.67828414462949e-05,35500,,,,,
20,,,35500,0.4218565821647644,,,,
,,9.678248866207341e-05,35501,,,,,
20,,,35501,0.3887706398963928,,,,
,,9.678213585915338e-05,35502,,,,,
20,,,35502,0.4247850477695465,,,,
,,9.678178303753494e-05,35503,,,,,
20,,,35503,0.39550331234931946,,,,
,,9.678143019721824e-05,35504,,,,,
20,,,35504,0.38749250769615173,,,,
,,9.678107733820343e-05,35505,,,,,
20,,,35505,0.4022580683231354,,,,
,,9.678072446049064e-05,35506,,,,,
20,,,35506,0.4122351408004761,,,,
,,9.678037156408002e-05,35507,,,,,
20,,,35507,0.4153713285923004,,,,
,,9.67800186489717e-05,35508,,,,,
20,,,35508,0.3951549828052521,,,,
,,9.677966571516583e-05,35509,,,,,
20,,,35509,0.4161311984062195,,,,
,,9.677931276266256e-05,35510,,,,,
20,,,35510,0.40978479385375977,,,,
,,9.677895979146199e-05,35511,,,,,
20,,,35511,0.40161338448524475,,,,
,,9.67786068015643e-05,35512,,,,,
20,,,35512,0.38138991594314575,,,,
,,9.677825379296963e-05,35513,,,,,
20,,,35513,0.39275646209716797,,,,
,,9.67779007656781e-05,35514,,,,,
20,,,35514,0.4328705370426178,,,,
,,9.677754771968987e-05,35515,,,,,
20,,,35515,0.40386268496513367,,,,
,,9.677719465500509e-05,35516,,,,,
20,,,35516,0.4142962694168091,,,,
,,9.677684157162387e-05,35517,,,,,
20,,,35517,0.41323667764663696,,,,
,,9.677648846954637e-05,35518,,,,,
20,,,35518,0.4056897759437561,,,,
,,9.677613534877271e-05,35519,,,,,
20,,,35519,0.44167184829711914,,,,
,,9.677578220930307e-05,35520,,,,,
20,,,35520,0.3908880949020386,,,,
,,9.677542905113756e-05,35521,,,,,
20,,,35521,0.4297087490558624,,,,
,,9.677507587427634e-05,35522,,,,,
20,,,35522,0.4834691286087036,,,,
,,9.677472267871954e-05,35523,,,,,
20,,,35523,0.40888652205467224,,,,
,,9.67743694644673e-05,35524,,,,,
20,,,35524,0.4143088459968567,,,,
,,9.677401623151976e-05,35525,,,,,
20,,,35525,0.44519683718681335,,,,
,,9.677366297987707e-05,35526,,,,,
20,,,35526,0.33161255717277527,,,,
,,9.677330970953936e-05,35527,,,,,
20,,,35527,0.40269607305526733,,,,
,,9.677295642050679e-05,35528,,,,,
20,,,35528,0.3821922540664673,,,,
,,9.677260311277949e-05,35529,,,,,
20,,,35529,0.4358741343021393,,,,
,,9.67722497863576e-05,35530,,,,,
20,,,35530,0.4089238941669464,,,,
,,9.677189644124125e-05,35531,,,,,
20,,,35531,0.3510078191757202,,,,
,,9.67715430774306e-05,35532,,,,,
20,,,35532,0.4047428071498871,,,,
,,9.677118969492578e-05,35533,,,,,
20,,,35533,0.4207104742527008,,,,
,,9.677083629372695e-05,35534,,,,,
20,,,35534,0.3794577717781067,,,,
,,9.677048287383422e-05,35535,,,,,
20,,,35535,0.4143998622894287,,,,
,,9.677012943524775e-05,35536,,,,,
20,,,35536,0.4115758538246155,,,,
,,9.676977597796768e-05,35537,,,,,
20,,,35537,0.4099929630756378,,,,
,,9.676942250199416e-05,35538,,,,,
20,,,35538,0.4350341260433197,,,,
,,9.676906900732731e-05,35539,,,,,
20,,,35539,0.38324299454689026,,,,
,,9.676871549396729e-05,35540,,,,,
20,,,35540,0.4326435625553131,,,,
,,9.676836196191424e-05,35541,,,,,
20,,,35541,0.38190919160842896,,,,
,,9.676800841116829e-05,35542,,,,,
20,,,35542,0.3825899362564087,,,,
,,9.676765484172959e-05,35543,,,,,
20,,,35543,0.404535710811615,,,,
,,9.676730125359828e-05,35544,,,,,
20,,,35544,0.4293108284473419,,,,
,,9.676694764677449e-05,35545,,,,,
20,,,35545,0.4021769165992737,,,,
,,9.676659402125837e-05,35546,,,,,
20,,,35546,0.392697811126709,,,,
,,9.676624037705008e-05,35547,,,,,
20,,,35547,0.3903566598892212,,,,
,,9.676588671414972e-05,35548,,,,,
20,,,35548,0.41521087288856506,,,,
,,9.676553303255746e-05,35549,,,,,
20,,,35549,0.4016614258289337,,,,
,,9.676517933227345e-05,35550,,,,,
20,,,35550,0.38843008875846863,,,,
,,9.67648256132978e-05,35551,,,,,
20,,,35551,0.43126606941223145,,,,
,,9.676447187563069e-05,35552,,,,,
20,,,35552,0.4193387031555176,,,,
,,9.676411811927224e-05,35553,,,,,
20,,,35553,0.3999636471271515,,,,
,,9.676376434422258e-05,35554,,,,,
20,,,35554,0.43202143907546997,,,,
,,9.676341055048186e-05,35555,,,,,
20,,,35555,0.4684074819087982,,,,
,,9.676305673805023e-05,35556,,,,,
20,,,35556,0.3971325159072876,,,,
,,9.676270290692783e-05,35557,,,,,
20,,,35557,0.4105278551578522,,,,
,,9.676234905711479e-05,35558,,,,,
20,,,35558,0.40653249621391296,,,,
,,9.676199518861127e-05,35559,,,,,
20,,,35559,0.3820651173591614,,,,
,,9.67616413014174e-05,35560,,,,,
20,,,35560,0.3808712661266327,,,,
,,9.67612873955333e-05,35561,,,,,
20,,,35561,0.3843136131763458,,,,
,,9.676093347095914e-05,35562,,,,,
20,,,35562,0.38398534059524536,,,,
,,9.676057952769507e-05,35563,,,,,
20,,,35563,0.4282969534397125,,,,
,,9.676022556574122e-05,35564,,,,,
20,,,35564,0.44997578859329224,,,,
,,9.675987158509771e-05,35565,,,,,
20,,,35565,0.420127809047699,,,,
,,9.675951758576471e-05,35566,,,,,
20,,,35566,0.39033201336860657,,,,
,,9.675916356774236e-05,35567,,,,,
20,,,35567,0.4286799430847168,,,,
,,9.675880953103078e-05,35568,,,,,
20,,,35568,0.41721099615097046,,,,
,,9.675845547563012e-05,35569,,,,,
20,,,35569,0.4263210892677307,,,,
,,9.675810140154054e-05,35570,,,,,
20,,,35570,0.4463132321834564,,,,
,,9.675774730876215e-05,35571,,,,,
20,,,35571,0.4312448799610138,,,,
,,9.675739319729511e-05,35572,,,,,
20,,,35572,0.4163036346435547,,,,
,,9.675703906713956e-05,35573,,,,,
20,,,35573,0.42714279890060425,,,,
,,9.675668491829566e-05,35574,,,,,
20,,,35574,0.42572149634361267,,,,
,,9.675633075076351e-05,35575,,,,,
20,,,35575,0.4825640022754669,,,,
,,9.675597656454327e-05,35576,,,,,
20,,,35576,0.41315826773643494,,,,
,,9.675562235963512e-05,35577,,,,,
20,,,35577,0.40807175636291504,,,,
,,9.675526813603913e-05,35578,,,,,
20,,,35578,0.4265587627887726,,,,
,,9.675491389375549e-05,35579,,,,,
20,,,35579,0.4029761552810669,,,,
,,9.675455963278434e-05,35580,,,,,
20,,,35580,0.38899296522140503,,,,
,,9.675420535312581e-05,35581,,,,,
20,,,35581,0.4320219159126282,,,,
,,9.675385105478005e-05,35582,,,,,
20,,,35582,0.4234517514705658,,,,
,,9.67534967377472e-05,35583,,,,,
20,,,35583,0.38288578391075134,,,,
,,9.675314240202739e-05,35584,,,,,
20,,,35584,0.43902793526649475,,,,
,,9.675278804762074e-05,35585,,,,,
20,,,35585,0.46542590856552124,,,,
,,9.675243367452747e-05,35586,,,,,
20,,,35586,0.4218780994415283,,,,
,,9.675207928274764e-05,35587,,,,,
20,,,35587,0.43199360370635986,,,,
,,9.675172487228143e-05,35588,,,,,
20,,,35588,0.4052959680557251,,,,
,,9.675137044312897e-05,35589,,,,,
20,,,35589,0.43921488523483276,,,,
,,9.675101599529043e-05,35590,,,,,
20,,,35590,0.4141938388347626,,,,
,,9.67506615287659e-05,35591,,,,,
20,,,35591,0.40120166540145874,,,,
,,9.675030704355557e-05,35592,,,,,
20,,,35592,0.3610256612300873,,,,
,,9.674995253965955e-05,35593,,,,,
20,,,35593,0.40451762080192566,,,,
,,9.6749598017078e-05,35594,,,,,
20,,,35594,0.4368753433227539,,,,
,,9.674924347581105e-05,35595,,,,,
20,,,35595,0.38458147644996643,,,,
,,9.674888891585885e-05,35596,,,,,
20,,,35596,0.4537147283554077,,,,
,,9.674853433722155e-05,35597,,,,,
20,,,35597,0.4633379876613617,,,,
,,9.674817973989926e-05,35598,,,,,
20,,,35598,0.4234541058540344,,,,
,,9.674782512389216e-05,35599,,,,,
20,,,35599,0.39599093794822693,,,,
,,9.674747048920037e-05,35600,,,,,
20,,,35600,0.4352654814720154,,,,
,,9.674711583582403e-05,35601,,,,,
20,,,35601,0.36989980936050415,,,,
,,9.67467611637633e-05,35602,,,,,
20,,,35602,0.4263044595718384,,,,
,,9.67464064730183e-05,35603,,,,,
20,,,35603,0.42189496755599976,,,,
,,9.674605176358918e-05,35604,,,,,
20,,,35604,0.35920819640159607,,,,
,,9.674569703547609e-05,35605,,,,,
20,,,35605,0.45132073760032654,,,,
,,9.674534228867917e-05,35606,,,,,
20,,,35606,0.4027595520019531,,,,
,,9.674498752319853e-05,35607,,,,,
20,,,35607,0.376591295003891,,,,
,,9.674463273903437e-05,35608,,,,,
20,,,35608,0.3906572461128235,,,,
,,9.674427793618677e-05,35609,,,,,
20,,,35609,0.43837442994117737,,,,
,,9.674392311465593e-05,35610,,,,,
20,,,35610,0.4133833050727844,,,,
,,9.674356827444195e-05,35611,,,,,
20,,,35611,0.4088279902935028,,,,
,,9.674321341554498e-05,35612,,,,,
20,,,35612,0.4360855221748352,,,,
,,9.674285853796517e-05,35613,,,,,
20,,,35613,0.4170982539653778,,,,
,,9.674250364170267e-05,35614,,,,,
20,,,35614,0.3794623017311096,,,,
,,9.67421487267576e-05,35615,,,,,
20,,,35615,0.4278829097747803,,,,
,,9.674179379313012e-05,35616,,,,,
20,,,35616,0.4505440294742584,,,,
,,9.674143884082036e-05,35617,,,,,
20,,,35617,0.41468536853790283,,,,
,,9.674108386982847e-05,35618,,,,,
20,,,35618,0.40568360686302185,,,,
,,9.674072888015458e-05,35619,,,,,
20,,,35619,0.3982504606246948,,,,
,,9.674037387179885e-05,35620,,,,,
20,,,35620,0.41775432229042053,,,,
,,9.67400188447614e-05,35621,,,,,
20,,,35621,0.41405344009399414,,,,
,,9.673966379904241e-05,35622,,,,,
20,,,35622,0.42043206095695496,,,,
,,9.673930873464197e-05,35623,,,,,
20,,,35623,0.40997371077537537,,,,
,,9.673895365156026e-05,35624,,,,,
20,,,35624,0.42290613055229187,,,,
,,9.673859854979742e-05,35625,,,,,
20,,,35625,0.43685823678970337,,,,
,,9.673824342935357e-05,35626,,,,,
20,,,35626,0.40416213870048523,,,,
,,9.673788829022885e-05,35627,,,,,
20,,,35627,0.40531620383262634,,,,
,,9.673753313242343e-05,35628,,,,,
20,,,35628,0.44106149673461914,,,,
,,9.673717795593744e-05,35629,,,,,
20,,,35629,0.43975523114204407,,,,
,,9.673682276077102e-05,35630,,,,,
20,,,35630,0.42921167612075806,,,,
,,9.673646754692432e-05,35631,,,,,
20,,,35631,0.4435371160507202,,,,
,,9.673611231439745e-05,35632,,,,,
20,,,35632,0.4058889150619507,,,,
,,9.67357570631906e-05,35633,,,,,
20,,,35633,0.40572836995124817,,,,
,,9.673540179330387e-05,35634,,,,,
20,,,35634,0.388802707195282,,,,
,,9.673504650473743e-05,35635,,,,,
20,,,35635,0.4028276205062866,,,,
,,9.67346911974914e-05,35636,,,,,
20,,,35636,0.4156002402305603,,,,
,,9.673433587156595e-05,35637,,,,,
20,,,35637,0.3736600875854492,,,,
,,9.673398052696119e-05,35638,,,,,
20,,,35638,0.42998266220092773,,,,
,,9.673362516367729e-05,35639,,,,,
20,,,35639,0.40537530183792114,,,,
,,9.673326978171437e-05,35640,,,,,
20,,,35640,0.36112552881240845,,,,
,,9.673291438107259e-05,35641,,,,,
20,,,35641,0.40799251198768616,,,,
,,9.673255896175208e-05,35642,,,,,
20,,,35642,0.4393417239189148,,,,
,,9.673220352375298e-05,35643,,,,,
20,,,35643,0.40712296962738037,,,,
,,9.673184806707545e-05,35644,,,,,
20,,,35644,0.4064522683620453,,,,
,,9.67314925917196e-05,35645,,,,,
20,,,35645,0.38979634642601013,,,,
,,9.673113709768561e-05,35646,,,,,
20,,,35646,0.39410412311553955,,,,
,,9.673078158497361e-05,35647,,,,,
20,,,35647,0.47015491127967834,,,,
,,9.673042605358372e-05,35648,,,,,
20,,,35648,0.37118685245513916,,,,
,,9.673007050351612e-05,35649,,,,,
20,,,35649,0.4000310003757477,,,,
,,9.67297149347709e-05,35650,,,,,
20,,,35650,0.4373723864555359,,,,
,,9.672935934734825e-05,35651,,,,,
20,,,35651,0.41519954800605774,,,,
,,9.67290037412483e-05,35652,,,,,
20,,,35652,0.4359838366508484,,,,
,,9.672864811647118e-05,35653,,,,,
20,,,35653,0.4557604193687439,,,,
,,9.672829247301704e-05,35654,,,,,
20,,,35654,0.44713690876960754,,,,
,,9.672793681088601e-05,35655,,,,,
20,,,35655,0.4241405427455902,,,,
,,9.672758113007826e-05,35656,,,,,
20,,,35656,0.40319132804870605,,,,
,,9.672722543059391e-05,35657,,,,,
20,,,35657,0.36289989948272705,,,,
,,9.67268697124331e-05,35658,,,,,
20,,,35658,0.40106528997421265,,,,
,,9.672651397559599e-05,35659,,,,,
20,,,35659,0.4040006101131439,,,,
,,9.672615822008271e-05,35660,,,,,
20,,,35660,0.40519979596138,,,,
,,9.672580244589342e-05,35661,,,,,
20,,,35661,0.39615359902381897,,,,
,,9.672544665302821e-05,35662,,,,,
20,,,35662,0.42334967851638794,,,,
,,9.672509084148729e-05,35663,,,,,
20,,,35663,0.46053367853164673,,,,
,,9.672473501127076e-05,35664,,,,,
20,,,35664,0.4240413308143616,,,,
,,9.672437916237877e-05,35665,,,,,
20,,,35665,0.33348336815834045,,,,
,,9.672402329481146e-05,35666,,,,,
20,,,35666,0.45766785740852356,,,,
,,9.672366740856898e-05,35667,,,,,
20,,,35667,0.3993339240550995,,,,
,,9.672331150365148e-05,35668,,,,,
20,,,35668,0.4305272102355957,,,,
,,9.672295558005909e-05,35669,,,,,
20,,,35669,0.4109266996383667,,,,
,,9.672259963779195e-05,35670,,,,,
20,,,35670,0.42608168721199036,,,,
,,9.672224367685021e-05,35671,,,,,
20,,,35671,0.3432791829109192,,,,
,,9.672188769723401e-05,35672,,,,,
20,,,35672,0.4142225980758667,,,,
,,9.672153169894348e-05,35673,,,,,
20,,,35673,0.33870869874954224,,,,
,,9.672117568197878e-05,35674,,,,,
20,,,35674,0.42676615715026855,,,,
,,9.672081964634005e-05,35675,,,,,
20,,,35675,0.4131182134151459,,,,
,,9.672046359202742e-05,35676,,,,,
20,,,35676,0.4466818571090698,,,,
,,9.672010751904106e-05,35677,,,,,
20,,,35677,0.3696185052394867,,,,
,,9.671975142738107e-05,35678,,,,,
20,,,35678,0.44494307041168213,,,,
,,9.671939531704762e-05,35679,,,,,
20,,,35679,0.4374646842479706,,,,
,,9.671903918804085e-05,35680,,,,,
20,,,35680,0.43105295300483704,,,,
,,9.671868304036092e-05,35681,,,,,
20,,,35681,0.3984365165233612,,,,
,,9.671832687400791e-05,35682,,,,,
20,,,35682,0.39964115619659424,,,,
,,9.671797068898204e-05,35683,,,,,
20,,,35683,0.4109968841075897,,,,
,,9.671761448528339e-05,35684,,,,,
20,,,35684,0.416299432516098,,,,
,,9.671725826291216e-05,35685,,,,,
20,,,35685,0.4009680449962616,,,,
,,9.671690202186843e-05,35686,,,,,
20,,,35686,0.4285625219345093,,,,
,,9.671654576215239e-05,35687,,,,,
20,,,35687,0.39001691341400146,,,,
,,9.671618948376417e-05,35688,,,,,
20,,,35688,0.46500712633132935,,,,
,,9.67158331867039e-05,35689,,,,,
20,,,35689,0.37279748916625977,,,,
,,9.671547687097175e-05,35690,,,,,
20,,,35690,0.41457268595695496,,,,
,,9.671512053656781e-05,35691,,,,,
20,,,35691,0.41866445541381836,,,,
,,9.671476418349228e-05,35692,,,,,
20,,,35692,0.4118322730064392,,,,
,,9.671440781174527e-05,35693,,,,,
20,,,35693,0.40072551369667053,,,,
,,9.671405142132694e-05,35694,,,,,
20,,,35694,0.41692012548446655,,,,
,,9.671369501223741e-05,35695,,,,,
20,,,35695,0.43866226077079773,,,,
,,9.671333858447683e-05,35696,,,,,
20,,,35696,0.3934595584869385,,,,
,,9.671298213804536e-05,35697,,,,,
20,,,35697,0.4038652181625366,,,,
,,9.671262567294313e-05,35698,,,,,
20,,,35698,0.4574258029460907,,,,
,,9.67122691891703e-05,35699,,,,,
20,,,35699,0.42532289028167725,,,,
,,9.671191268672698e-05,35700,,,,,
20,,,35700,0.38763678073883057,,,,
,,9.671155616561331e-05,35701,,,,,
20,,,35701,0.4097491502761841,,,,
,,9.671119962582947e-05,35702,,,,,
20,,,35702,0.4052009582519531,,,,
,,9.671084306737558e-05,35703,,,,,
20,,,35703,0.3671124577522278,,,,
,,9.671048649025178e-05,35704,,,,,
20,,,35704,0.46318238973617554,,,,
,,9.671012989445823e-05,35705,,,,,
20,,,35705,0.3617634177207947,,,,
,,9.670977327999506e-05,35706,,,,,
20,,,35706,0.41850292682647705,,,,
,,9.670941664686241e-05,35707,,,,,
20,,,35707,0.3792356848716736,,,,
,,9.670905999506043e-05,35708,,,,,
20,,,35708,0.43693482875823975,,,,
,,9.670870332458924e-05,35709,,,,,
20,,,35709,0.4347994029521942,,,,
,,9.670834663544902e-05,35710,,,,,
20,,,35710,0.4451412856578827,,,,
,,9.670798992763988e-05,35711,,,,,
20,,,35711,0.38505852222442627,,,,
,,9.670763320116199e-05,35712,,,,,
20,,,35712,0.4263681173324585,,,,
,,9.670727645601546e-05,35713,,,,,
20,,,35713,0.3912979066371918,,,,
,,9.670691969220047e-05,35714,,,,,
20,,,35714,0.41040918231010437,,,,
,,9.670656290971714e-05,35715,,,,,
20,,,35715,0.403820276260376,,,,
,,9.67062061085656e-05,35716,,,,,
20,,,35716,0.38812053203582764,,,,
,,9.670584928874602e-05,35717,,,,,
20,,,35717,0.38860440254211426,,,,
,,9.670549245025855e-05,35718,,,,,
20,,,35718,0.43833261728286743,,,,
,,9.670513559310329e-05,35719,,,,,
20,,,35719,0.4156173765659332,,,,
,,9.670477871728041e-05,35720,,,,,
20,,,35720,0.46356210112571716,,,,
,,9.670442182279005e-05,35721,,,,,
20,,,35721,0.4374547600746155,,,,
,,9.670406490963236e-05,35722,,,,,
20,,,35722,0.368880033493042,,,,
,,9.670370797780747e-05,35723,,,,,
20,,,35723,0.4166165590286255,,,,
,,9.670335102731553e-05,35724,,,,,
20,,,35724,0.4363964796066284,,,,
,,9.670299405815668e-05,35725,,,,,
20,,,35725,0.4186882972717285,,,,
,,9.670263707033106e-05,35726,,,,,
20,,,35726,0.41088223457336426,,,,
,,9.670228006383882e-05,35727,,,,,
20,,,35727,0.37194788455963135,,,,
,,9.670192303868008e-05,35728,,,,,
20,,,35728,0.38370537757873535,,,,
,,9.670156599485502e-05,35729,,,,,
20,,,35729,0.39745384454727173,,,,
,,9.670120893236377e-05,35730,,,,,
20,,,35730,0.40865248441696167,,,,
,,9.670085185120644e-05,35731,,,,,
20,,,35731,0.39445140957832336,,,,
,,9.670049475138323e-05,35732,,,,,
20,,,35732,0.4128826856613159,,,,
,,9.670013763289422e-05,35733,,,,,
20,,,35733,0.3835352957248688,,,,
,,9.66997804957396e-05,35734,,,,,
20,,,35734,0.3959738314151764,,,,
,,9.66994233399195e-05,35735,,,,,
20,,,35735,0.43073341250419617,,,,
,,9.669906616543406e-05,35736,,,,,
20,,,35736,0.38419345021247864,,,,
,,9.669870897228343e-05,35737,,,,,
20,,,35737,0.4261783957481384,,,,
,,9.669835176046773e-05,35738,,,,,
20,,,35738,0.393976628780365,,,,
,,9.669799452998713e-05,35739,,,,,
20,,,35739,0.442724347114563,,,,
,,9.669763728084174e-05,35740,,,,,
20,,,35740,0.43097594380378723,,,,
,,9.669728001303175e-05,35741,,,,,
20,,,35741,0.342538058757782,,,,
,,9.669692272655727e-05,35742,,,,,
20,,,35742,0.4121030569076538,,,,
,,9.669656542141844e-05,35743,,,,,
20,,,35743,0.39608800411224365,,,,
,,9.669620809761542e-05,35744,,,,,
20,,,35744,0.3870558440685272,,,,
,,9.669585075514833e-05,35745,,,,,
20,,,35745,0.3738138675689697,,,,
,,9.669549339401736e-05,35746,,,,,
20,,,35746,0.3849112391471863,,,,
,,9.669513601422258e-05,35747,,,,,
20,,,35747,0.41352948546409607,,,,
,,9.669477861576421e-05,35748,,,,,
20,,,35748,0.42318421602249146,,,,
,,9.669442119864235e-05,35749,,,,,
20,,,35749,0.4521557092666626,,,,
,,9.669406376285713e-05,35750,,,,,
20,,,35750,0.33513903617858887,,,,
,,9.669370630840872e-05,35751,,,,,
20,,,35751,0.3878951072692871,,,,
,,9.669334883529725e-05,35752,,,,,
20,,,35752,0.34184637665748596,,,,
,,9.669299134352288e-05,35753,,,,,
20,,,35753,0.38224443793296814,,,,
,,9.669263383308574e-05,35754,,,,,
20,,,35754,0.3750617802143097,,,,
,,9.669227630398597e-05,35755,,,,,
20,,,35755,0.3862578570842743,,,,
,,9.669191875622371e-05,35756,,,,,
20,,,35756,0.4383552074432373,,,,
,,9.669156118979913e-05,35757,,,,,
20,,,35757,0.4047982096672058,,,,
,,9.669120360471233e-05,35758,,,,,
20,,,35758,0.43408989906311035,,,,
,,9.669084600096348e-05,35759,,,,,
20,,,35759,0.4402472972869873,,,,
,,9.669048837855272e-05,35760,,,,,
20,,,35760,0.46014270186424255,,,,
,,9.66901307374802e-05,35761,,,,,
20,,,35761,0.3845794200897217,,,,
,,9.668977307774605e-05,35762,,,,,
20,,,35762,0.40012991428375244,,,,
,,9.668941539935041e-05,35763,,,,,
20,,,35763,0.3744193911552429,,,,
,,9.668905770229343e-05,35764,,,,,
20,,,35764,0.42168062925338745,,,,
,,9.668869998657526e-05,35765,,,,,
20,,,35765,0.46868064999580383,,,,
,,9.668834225219603e-05,35766,,,,,
20,,,35766,0.42253634333610535,,,,
,,9.668798449915591e-05,35767,,,,,
20,,,35767,0.37135446071624756,,,,
,,9.6687626727455e-05,35768,,,,,
20,,,35768,0.40557652711868286,,,,
,,9.668726893709347e-05,35769,,,,,
20,,,35769,0.3983829617500305,,,,
,,9.668691112807146e-05,35770,,,,,
20,,,35770,0.41468575596809387,,,,
,,9.668655330038911e-05,35771,,,,,
20,,,35771,0.45835986733436584,,,,
,,9.668619545404656e-05,35772,,,,,
20,,,35772,0.4034220576286316,,,,
,,9.668583758904397e-05,35773,,,,,
20,,,35773,0.37743550539016724,,,,
,,9.668547970538146e-05,35774,,,,,
20,,,35774,0.42176783084869385,,,,
,,9.668512180305918e-05,35775,,,,,
20,,,35775,0.42074763774871826,,,,
,,9.668476388207727e-05,35776,,,,,
20,,,35776,0.42585548758506775,,,,
,,9.66844059424359e-05,35777,,,,,
20,,,35777,0.44956451654434204,,,,
,,9.668404798413518e-05,35778,,,,,
20,,,35778,0.3974813222885132,,,,
,,9.668369000717527e-05,35779,,,,,
20,,,35779,0.386568158864975,,,,
,,9.668333201155629e-05,35780,,,,,
20,,,35780,0.46239909529685974,,,,
,,9.668297399727843e-05,35781,,,,,
20,,,35781,0.3689611256122589,,,,
,,9.668261596434178e-05,35782,,,,,
20,,,35782,0.386065274477005,,,,
,,9.668225791274652e-05,35783,,,,,
20,,,35783,0.4108525216579437,,,,
,,9.668189984249279e-05,35784,,,,,
20,,,35784,0.35705262422561646,,,,
,,9.668154175358071e-05,35785,,,,,
20,,,35785,0.4234214425086975,,,,
,,9.668118364601043e-05,35786,,,,,
20,,,35786,0.41745275259017944,,,,
,,9.668082551978212e-05,35787,,,,,
20,,,35787,0.3576984405517578,,,,
,,9.66804673748959e-05,35788,,,,,
20,,,35788,0.452313095331192,,,,
,,9.66801092113519e-05,35789,,,,,
20,,,35789,0.4126037359237671,,,,
,,9.667975102915029e-05,35790,,,,,
20,,,35790,0.38380831480026245,,,,
,,9.66793928282912e-05,35791,,,,,
20,,,35791,0.3475334942340851,,,,
,,9.667903460877479e-05,35792,,,,,
20,,,35792,0.43678727746009827,,,,
,,9.66786763706012e-05,35793,,,,,
20,,,35793,0.4766252338886261,,,,
,,9.667831811377053e-05,35794,,,,,
20,,,35794,0.38700252771377563,,,,
,,9.667795983828296e-05,35795,,,,,
20,,,35795,0.4335997700691223,,,,
,,9.667760154413863e-05,35796,,,,,
20,,,35796,0.39458727836608887,,,,
,,9.66772432313377e-05,35797,,,,,
20,,,35797,0.4409237802028656,,,,
,,9.667688489988028e-05,35798,,,,,
20,,,35798,0.40891000628471375,,,,
,,9.667652654976654e-05,35799,,,,,
20,,,35799,0.42067018151283264,,,,
,,9.66761681809966e-05,35800,,,,,
20,,,35800,0.46766915917396545,,,,
,,9.667580979357061e-05,35801,,,,,
20,,,35801,0.42338767647743225,,,,
,,9.667545138748873e-05,35802,,,,,
20,,,35802,0.41558903455734253,,,,
,,9.66750929627511e-05,35803,,,,,
20,,,35803,0.3930272161960602,,,,
,,9.667473451935783e-05,35804,,,,,
20,,,35804,0.43680131435394287,,,,
,,9.66743760573091e-05,35805,,,,,
20,,,35805,0.4533591866493225,,,,
,,9.667401757660504e-05,35806,,,,,
20,,,35806,0.35862839221954346,,,,
,,9.667365907724581e-05,35807,,,,,
20,,,35807,0.4324708878993988,,,,
,,9.66733005592315e-05,35808,,,,,
20,,,35808,0.4326550364494324,,,,
,,9.667294202256232e-05,35809,,,,,
20,,,35809,0.3742574453353882,,,,
,,9.667258346723839e-05,35810,,,,,
20,,,35810,0.3915647864341736,,,,
,,9.667222489325983e-05,35811,,,,,
20,,,35811,0.43252500891685486,,,,
,,9.667186630062681e-05,35812,,,,,
