epoch,epoch_time,lr-SparseLamb/pg1,lr-SparseLamb/pg2,step,train_loss,val_loss,val_r2
64,,,,42314,1.2381258010864258,,
,,0.002,0.002,42315,,,
64,,,,42315,1.7789956331253052,,
,,0.002,0.002,42316,,,
64,,,,42316,1.7747553586959839,,
,,0.002,0.002,42317,,,
64,,,,42317,1.9662299156188965,,
,,0.002,0.002,42318,,,
64,,,,42318,1.3842390775680542,,
,,0.002,0.002,42319,,,
64,,,,42319,0.8839496970176697,,
,,0.002,0.002,42320,,,
64,,,,42320,1.642276644706726,,
,,0.002,0.002,42321,,,
64,,,,42321,1.6129451990127563,,
,,0.002,0.002,42322,,,
64,,,,42322,1.9069607257843018,,
,,0.002,0.002,42323,,,
64,,,,42323,1.3126220703125,,
,,0.002,0.002,42324,,,
64,,,,42324,1.079588770866394,,
,,0.002,0.002,42325,,,
64,,,,42325,1.60805082321167,,
,,0.002,0.002,42326,,,
64,,,,42326,2.0110998153686523,,
,,0.002,0.002,42327,,,
64,,,,42327,3.0445640087127686,,
,,0.002,0.002,42328,,,
64,,,,42328,2.037639617919922,,
,,0.002,0.002,42329,,,
64,,,,42329,1.9780415296554565,,
,,0.002,0.002,42330,,,
64,,,,42330,1.4273122549057007,,
,,0.002,0.002,42331,,,
64,,,,42331,1.3884196281433105,,
,,0.002,0.002,42332,,,
64,,,,42332,5.886751174926758,,
,,0.002,0.002,42333,,,
64,,,,42333,1.2707405090332031,,
,,0.002,0.002,42334,,,
64,,,,42334,1.8024662733078003,,
,,0.002,0.002,42335,,,
64,,,,42335,1.8285146951675415,,
,,0.002,0.002,42336,,,
64,,,,42336,1.9020609855651855,,
,,0.002,0.002,42337,,,
64,,,,42337,1.1558754444122314,,
,,0.002,0.002,42338,,,
64,,,,42338,2.7849764823913574,,
,,0.002,0.002,42339,,,
64,,,,42339,1.467745304107666,,
,,0.002,0.002,42340,,,
64,,,,42340,2.3182666301727295,,
,,0.002,0.002,42341,,,
64,,,,42341,1.5292787551879883,,
,,0.002,0.002,42342,,,
64,,,,42342,1.3865861892700195,,
,,0.002,0.002,42343,,,
64,,,,42343,1.6402459144592285,,
,,0.002,0.002,42344,,,
64,,,,42344,3.932595729827881,,
,,0.002,0.002,42345,,,
64,,,,42345,1.434827208518982,,
,,0.002,0.002,42346,,,
64,,,,42346,1.5772087574005127,,
,,0.002,0.002,42347,,,
64,,,,42347,1.2823073863983154,,
,,0.002,0.002,42348,,,
64,,,,42348,2.0757486820220947,,
,,0.002,0.002,42349,,,
64,,,,42349,1.5918803215026855,,
,,0.002,0.002,42350,,,
64,,,,42350,1.4950144290924072,,
,,0.002,0.002,42351,,,
64,,,,42351,2.1621298789978027,,
,,0.002,0.002,42352,,,
64,,,,42352,1.587749719619751,,
,,0.002,0.002,42353,,,
64,,,,42353,1.7046924829483032,,
,,0.002,0.002,42354,,,
64,,,,42354,3.0543437004089355,,
,,0.002,0.002,42355,,,
64,,,,42355,3.6534693241119385,,
,,0.002,0.002,42356,,,
64,,,,42356,4.392522811889648,,
,,0.002,0.002,42357,,,
64,,,,42357,3.576148271560669,,
,,0.002,0.002,42358,,,
64,,,,42358,1.593979001045227,,
,,0.002,0.002,42359,,,
64,,,,42359,1.9084633588790894,,
,,0.002,0.002,42360,,,
64,,,,42360,1.8110498189926147,,
,,0.002,0.002,42361,,,
64,,,,42361,1.6110550165176392,,
,,0.002,0.002,42362,,,
64,,,,42362,1.4699122905731201,,
,,0.002,0.002,42363,,,
64,,,,42363,1.317816138267517,,
,,0.002,0.002,42364,,,
64,,,,42364,1.111672282218933,,
,,0.002,0.002,42365,,,
64,,,,42365,2.2866005897521973,,
,,0.002,0.002,42366,,,
64,,,,42366,1.246569275856018,,
,,0.002,0.002,42367,,,
64,,,,42367,1.6061526536941528,,
,,0.002,0.002,42368,,,
64,,,,42368,0.7818759083747864,,
,,0.002,0.002,42369,,,
64,,,,42369,1.0319377183914185,,
,,0.002,0.002,42370,,,
64,,,,42370,8.578246116638184,,
,,0.002,0.002,42371,,,
64,,,,42371,2.0559613704681396,,
,,0.002,0.002,42372,,,
64,,,,42372,1.2283754348754883,,
,,0.002,0.002,42373,,,
64,,,,42373,1.4521939754486084,,
,,0.002,0.002,42374,,,
64,,,,42374,1.809615135192871,,
,,0.002,0.002,42375,,,
64,,,,42375,1.7272388935089111,,
,,0.002,0.002,42376,,,
64,,,,42376,2.3498427867889404,,
,,0.002,0.002,42377,,,
64,,,,42377,2.3664119243621826,,
,,0.002,0.002,42378,,,
64,,,,42378,0.9832555651664734,,
,,0.002,0.002,42379,,,
64,,,,42379,2.140537738800049,,
,,0.002,0.002,42380,,,
64,,,,42380,2.43882155418396,,
,,0.002,0.002,42381,,,
64,,,,42381,0.9176483154296875,,
,,0.002,0.002,42382,,,
64,,,,42382,1.2452396154403687,,
,,0.002,0.002,42383,,,
64,,,,42383,1.2979638576507568,,
,,0.002,0.002,42384,,,
64,,,,42384,1.066171646118164,,
,,0.002,0.002,42385,,,
64,,,,42385,1.6861134767532349,,
,,0.002,0.002,42386,,,
64,,,,42386,1.9997581243515015,,
,,0.002,0.002,42387,,,
64,,,,42387,1.3785161972045898,,
,,0.002,0.002,42388,,,
64,,,,42388,1.365086317062378,,
,,0.002,0.002,42389,,,
64,,,,42389,1.0172765254974365,,
,,0.002,0.002,42390,,,
64,,,,42390,1.8652538061141968,,
,,0.002,0.002,42391,,,
64,,,,42391,1.5057005882263184,,
,,0.002,0.002,42392,,,
64,,,,42392,2.0648396015167236,,
,,0.002,0.002,42393,,,
64,,,,42393,1.5586371421813965,,
,,0.002,0.002,42394,,,
64,,,,42394,2.460780143737793,,
,,0.002,0.002,42395,,,
64,,,,42395,1.6490110158920288,,
,,0.002,0.002,42396,,,
64,,,,42396,5.336935043334961,,
,,0.002,0.002,42397,,,
64,,,,42397,1.3205204010009766,,
,,0.002,0.002,42398,,,
64,,,,42398,1.8488444089889526,,
,,0.002,0.002,42399,,,
64,,,,42399,1.2565195560455322,,
,,0.002,0.002,42400,,,
64,,,,42400,2.5543577671051025,,
,,0.002,0.002,42401,,,
64,,,,42401,2.33807110786438,,
,,0.002,0.002,42402,,,
64,,,,42402,1.5623594522476196,,
,,0.002,0.002,42403,,,
64,,,,42403,1.7729432582855225,,
,,0.002,0.002,42404,,,
64,,,,42404,1.2392545938491821,,
,,0.002,0.002,42405,,,
64,,,,42405,1.1836258172988892,,
,,0.002,0.002,42406,,,
64,,,,42406,1.889540433883667,,
,,0.002,0.002,42407,,,
64,,,,42407,1.9422751665115356,,
,,0.002,0.002,42408,,,
64,,,,42408,1.7778314352035522,,
,,0.002,0.002,42409,,,
64,,,,42409,1.317736268043518,,
,,0.002,0.002,42410,,,
64,,,,42410,1.9127274751663208,,
,,0.002,0.002,42411,,,
64,,,,42411,1.2213234901428223,,
,,0.002,0.002,42412,,,
64,,,,42412,2.300004720687866,,
,,0.002,0.002,42413,,,
64,,,,42413,2.063039779663086,,
,,0.002,0.002,42414,,,
64,,,,42414,0.9162103533744812,,
,,0.002,0.002,42415,,,
64,,,,42415,1.9509199857711792,,
,,0.002,0.002,42416,,,
64,,,,42416,1.0191137790679932,,
,,0.002,0.002,42417,,,
64,,,,42417,1.803481101989746,,
,,0.002,0.002,42418,,,
64,,,,42418,1.6141058206558228,,
,,0.002,0.002,42419,,,
64,,,,42419,1.344553828239441,,
,,0.002,0.002,42420,,,
64,,,,42420,1.6792857646942139,,
,,0.002,0.002,42421,,,
64,,,,42421,2.5985426902770996,,
,,0.002,0.002,42422,,,
64,,,,42422,1.4025928974151611,,
,,0.002,0.002,42423,,,
64,,,,42423,2.83693265914917,,
,,0.002,0.002,42424,,,
64,,,,42424,1.1612670421600342,,
,,0.002,0.002,42425,,,
64,,,,42425,2.182546377182007,,
,,0.002,0.002,42426,,,
64,,,,42426,1.0507628917694092,,
,,0.002,0.002,42427,,,
64,,,,42427,2.396450996398926,,
,,0.002,0.002,42428,,,
64,,,,42428,1.6785863637924194,,
,,0.002,0.002,42429,,,
64,,,,42429,0.8064332008361816,,
,,0.002,0.002,42430,,,
64,,,,42430,2.0136356353759766,,
,,0.002,0.002,42431,,,
64,,,,42431,2.633939266204834,,
,,0.002,0.002,42432,,,
64,,,,42432,1.4201312065124512,,
,,0.002,0.002,42433,,,
64,,,,42433,2.010546922683716,,
,,0.002,0.002,42434,,,
64,,,,42434,0.9229094386100769,,
,,0.002,0.002,42435,,,
64,,,,42435,2.0261476039886475,,
,,0.002,0.002,42436,,,
64,,,,42436,1.449708342552185,,
,,0.002,0.002,42437,,,
64,,,,42437,5.009391784667969,,
,,0.002,0.002,42438,,,
64,,,,42438,2.063154458999634,,
,,0.002,0.002,42439,,,
64,,,,42439,1.120247721672058,,
,,0.002,0.002,42440,,,
64,,,,42440,1.266036033630371,,
,,0.002,0.002,42441,,,
64,,,,42441,1.3196306228637695,,
,,0.002,0.002,42442,,,
64,,,,42442,1.1825259923934937,,
,,0.002,0.002,42443,,,
64,,,,42443,1.5568395853042603,,
,,0.002,0.002,42444,,,
64,,,,42444,1.3248865604400635,,
,,0.002,0.002,42445,,,
64,,,,42445,1.3975147008895874,,
,,0.002,0.002,42446,,,
64,,,,42446,1.5405265092849731,,
,,0.002,0.002,42447,,,
64,,,,42447,2.6335983276367188,,
,,0.002,0.002,42448,,,
64,,,,42448,1.3414379358291626,,
,,0.002,0.002,42449,,,
64,,,,42449,1.2189353704452515,,
,,0.002,0.002,42450,,,
64,,,,42450,1.5502407550811768,,
,,0.002,0.002,42451,,,
64,,,,42451,3.0436580181121826,,
,,0.002,0.002,42452,,,
64,,,,42452,1.8096888065338135,,
,,0.002,0.002,42453,,,
64,,,,42453,2.057682991027832,,
,,0.002,0.002,42454,,,
64,,,,42454,1.8154973983764648,,
,,0.002,0.002,42455,,,
64,,,,42455,1.3682535886764526,,
,,0.002,0.002,42456,,,
64,,,,42456,2.041900157928467,,
,,0.002,0.002,42457,,,
64,,,,42457,2.274524211883545,,
,,0.002,0.002,42458,,,
64,,,,42458,1.0671781301498413,,
,,0.002,0.002,42459,,,
64,,,,42459,1.0048590898513794,,
,,0.002,0.002,42460,,,
64,,,,42460,1.4037199020385742,,
,,0.002,0.002,42461,,,
64,,,,42461,1.9295873641967773,,
,,0.002,0.002,42462,,,
64,,,,42462,1.030585527420044,,
,,0.002,0.002,42463,,,
64,,,,42463,2.0606625080108643,,
,,0.002,0.002,42464,,,
64,,,,42464,0.813798189163208,,
,,0.002,0.002,42465,,,
64,,,,42465,1.2352882623672485,,
,,0.002,0.002,42466,,,
64,,,,42466,1.6906795501708984,,
,,0.002,0.002,42467,,,
64,,,,42467,2.007110595703125,,
,,0.002,0.002,42468,,,
64,,,,42468,1.17695951461792,,
,,0.002,0.002,42469,,,
64,,,,42469,1.6195762157440186,,
,,0.002,0.002,42470,,,
64,,,,42470,1.14615797996521,,
,,0.002,0.002,42471,,,
64,,,,42471,2.4153435230255127,,
,,0.002,0.002,42472,,,
64,,,,42472,1.5065051317214966,,
,,0.002,0.002,42473,,,
64,,,,42473,2.235560894012451,,
,,0.002,0.002,42474,,,
64,,,,42474,1.2114644050598145,,
,,0.002,0.002,42475,,,
64,,,,42475,1.727293848991394,,
,,0.002,0.002,42476,,,
64,,,,42476,0.9805760979652405,,
,,0.002,0.002,42477,,,
64,,,,42477,1.9683594703674316,,
,,0.002,0.002,42478,,,
64,,,,42478,1.180861234664917,,
,,0.002,0.002,42479,,,
64,,,,42479,1.3100615739822388,,
,,0.002,0.002,42480,,,
64,,,,42480,2.340383768081665,,
,,0.002,0.002,42481,,,
64,,,,42481,1.5135219097137451,,
,,0.002,0.002,42482,,,
64,,,,42482,1.9454582929611206,,
,,0.002,0.002,42483,,,
64,,,,42483,1.4801641702651978,,
,,0.002,0.002,42484,,,
64,,,,42484,1.9201273918151855,,
,,0.002,0.002,42485,,,
64,,,,42485,2.272686243057251,,
,,0.002,0.002,42486,,,
64,,,,42486,1.422963261604309,,
,,0.002,0.002,42487,,,
64,,,,42487,1.654117465019226,,
,,0.002,0.002,42488,,,
64,,,,42488,1.7345293760299683,,
,,0.002,0.002,42489,,,
64,,,,42489,2.1305642127990723,,
,,0.002,0.002,42490,,,
64,,,,42490,1.1665233373641968,,
,,0.002,0.002,42491,,,
64,,,,42491,1.3066033124923706,,
,,0.002,0.002,42492,,,
64,,,,42492,1.1891145706176758,,
,,0.002,0.002,42493,,,
64,,,,42493,2.031515598297119,,
,,0.002,0.002,42494,,,
64,,,,42494,0.9733593463897705,,
,,0.002,0.002,42495,,,
64,,,,42495,2.4321157932281494,,
,,0.002,0.002,42496,,,
64,,,,42496,2.105496406555176,,
,,0.002,0.002,42497,,,
64,,,,42497,1.1763341426849365,,
,,0.002,0.002,42498,,,
64,,,,42498,1.9451394081115723,,
,,0.002,0.002,42499,,,
64,,,,42499,1.9253183603286743,,
,,0.002,0.002,42500,,,
64,,,,42500,1.4573733806610107,,
,,0.002,0.002,42501,,,
64,,,,42501,1.3799798488616943,,
,,0.002,0.002,42502,,,
64,,,,42502,1.7511643171310425,,
,,0.002,0.002,42503,,,
64,,,,42503,1.4887906312942505,,
,,0.002,0.002,42504,,,
64,,,,42504,1.2621678113937378,,
,,0.002,0.002,42505,,,
64,,,,42505,2.3786630630493164,,
,,0.002,0.002,42506,,,
64,,,,42506,0.8044813871383667,,
,,0.002,0.002,42507,,,
64,,,,42507,1.5085755586624146,,
,,0.002,0.002,42508,,,
64,,,,42508,1.8389493227005005,,
,,0.002,0.002,42509,,,
64,,,,42509,0.7292343974113464,,
64,94.0462646484375,,,42509,,,
,,0.002,0.002,42510,,,
65,,,,42510,0.7774398922920227,,
,,0.002,0.002,42511,,,
65,,,,42511,1.86577570438385,,
,,0.002,0.002,42512,,,
65,,,,42512,1.599103331565857,,
,,0.002,0.002,42513,,,
65,,,,42513,1.053686499595642,,
,,0.002,0.002,42514,,,
65,,,,42514,1.720687747001648,,
,,0.002,0.002,42515,,,
65,,,,42515,1.3334054946899414,,
,,0.002,0.002,42516,,,
65,,,,42516,1.856773853302002,,
,,0.002,0.002,42517,,,
65,,,,42517,2.1951956748962402,,
,,0.002,0.002,42518,,,
65,,,,42518,2.2808094024658203,,
,,0.002,0.002,42519,,,
65,,,,42519,2.1103034019470215,,
,,0.002,0.002,42520,,,
65,,,,42520,1.8196935653686523,,
,,0.002,0.002,42521,,,
65,,,,42521,1.2992513179779053,,
,,0.002,0.002,42522,,,
65,,,,42522,1.6254403591156006,,
,,0.002,0.002,42523,,,
65,,,,42523,3.573758125305176,,
,,0.002,0.002,42524,,,
65,,,,42524,1.979504108428955,,
,,0.002,0.002,42525,,,
65,,,,42525,1.131237506866455,,
,,0.002,0.002,42526,,,
65,,,,42526,1.6622686386108398,,
,,0.002,0.002,42527,,,
65,,,,42527,1.6875684261322021,,
,,0.002,0.002,42528,,,
65,,,,42528,1.830871343612671,,
,,0.002,0.002,42529,,,
65,,,,42529,1.9899663925170898,,
,,0.002,0.002,42530,,,
65,,,,42530,1.247066855430603,,
,,0.002,0.002,42531,,,
65,,,,42531,2.519099473953247,,
,,0.002,0.002,42532,,,
65,,,,42532,1.801418662071228,,
,,0.002,0.002,42533,,,
65,,,,42533,1.795735239982605,,
,,0.002,0.002,42534,,,
65,,,,42534,1.8212037086486816,,
,,0.002,0.002,42535,,,
65,,,,42535,1.288921594619751,,
,,0.002,0.002,42536,,,
65,,,,42536,1.1994833946228027,,
,,0.002,0.002,42537,,,
65,,,,42537,1.9378974437713623,,
,,0.002,0.002,42538,,,
65,,,,42538,2.1010828018188477,,
,,0.002,0.002,42539,,,
65,,,,42539,1.3721489906311035,,
,,0.002,0.002,42540,,,
65,,,,42540,2.645561456680298,,
,,0.002,0.002,42541,,,
65,,,,42541,2.7038028240203857,,
,,0.002,0.002,42542,,,
65,,,,42542,1.206271767616272,,
,,0.002,0.002,42543,,,
65,,,,42543,1.0660409927368164,,
,,0.002,0.002,42544,,,
65,,,,42544,1.3766440153121948,,
,,0.002,0.002,42545,,,
65,,,,42545,1.1684378385543823,,
,,0.002,0.002,42546,,,
65,,,,42546,1.455910563468933,,
,,0.002,0.002,42547,,,
65,,,,42547,1.5279029607772827,,
,,0.002,0.002,42548,,,
65,,,,42548,1.3584169149398804,,
,,0.002,0.002,42549,,,
65,,,,42549,0.9363164305686951,,
,,0.002,0.002,42550,,,
65,,,,42550,1.223199725151062,,
,,0.002,0.002,42551,,,
65,,,,42551,1.4273884296417236,,
,,0.002,0.002,42552,,,
65,,,,42552,1.7768536806106567,,
,,0.002,0.002,42553,,,
65,,,,42553,1.5752220153808594,,
,,0.002,0.002,42554,,,
65,,,,42554,1.3912909030914307,,
,,0.002,0.002,42555,,,
65,,,,42555,1.4299166202545166,,
,,0.002,0.002,42556,,,
65,,,,42556,1.1324057579040527,,
,,0.002,0.002,42557,,,
65,,,,42557,0.9812832474708557,,
,,0.002,0.002,42558,,,
65,,,,42558,1.175907850265503,,
,,0.002,0.002,42559,,,
65,,,,42559,1.126602053642273,,
,,0.002,0.002,42560,,,
65,,,,42560,1.9001998901367188,,
,,0.002,0.002,42561,,,
65,,,,42561,1.6088483333587646,,
,,0.002,0.002,42562,,,
65,,,,42562,2.6168246269226074,,
,,0.002,0.002,42563,,,
65,,,,42563,1.5554372072219849,,
,,0.002,0.002,42564,,,
65,,,,42564,1.8692351579666138,,
,,0.002,0.002,42565,,,
65,,,,42565,2.6978633403778076,,
,,0.002,0.002,42566,,,
65,,,,42566,1.9644845724105835,,
,,0.002,0.002,42567,,,
65,,,,42567,1.4200081825256348,,
,,0.002,0.002,42568,,,
65,,,,42568,1.5833346843719482,,
,,0.002,0.002,42569,,,
65,,,,42569,1.372969388961792,,
,,0.002,0.002,42570,,,
65,,,,42570,1.2212575674057007,,
,,0.002,0.002,42571,,,
65,,,,42571,2.2010927200317383,,
,,0.002,0.002,42572,,,
65,,,,42572,1.095317006111145,,
,,0.002,0.002,42573,,,
65,,,,42573,1.8587275743484497,,
,,0.002,0.002,42574,,,
65,,,,42574,0.9160051941871643,,
,,0.002,0.002,42575,,,
65,,,,42575,1.784865140914917,,
,,0.002,0.002,42576,,,
65,,,,42576,1.2114874124526978,,
,,0.002,0.002,42577,,,
65,,,,42577,1.3152810335159302,,
,,0.002,0.002,42578,,,
65,,,,42578,2.465902328491211,,
,,0.002,0.002,42579,,,
65,,,,42579,1.9339743852615356,,
,,0.002,0.002,42580,,,
65,,,,42580,2.5004513263702393,,
,,0.002,0.002,42581,,,
65,,,,42581,1.8408546447753906,,
,,0.002,0.002,42582,,,
65,,,,42582,2.0017433166503906,,
,,0.002,0.002,42583,,,
65,,,,42583,1.8885341882705688,,
,,0.002,0.002,42584,,,
65,,,,42584,1.1876285076141357,,
,,0.002,0.002,42585,,,
65,,,,42585,1.7198859453201294,,
,,0.002,0.002,42586,,,
65,,,,42586,1.623242735862732,,
,,0.002,0.002,42587,,,
65,,,,42587,1.46835196018219,,
,,0.002,0.002,42588,,,
65,,,,42588,1.4961929321289062,,
,,0.002,0.002,42589,,,
65,,,,42589,2.027799606323242,,
,,0.002,0.002,42590,,,
65,,,,42590,1.0513226985931396,,
,,0.002,0.002,42591,,,
65,,,,42591,1.572706699371338,,
,,0.002,0.002,42592,,,
65,,,,42592,1.3274728059768677,,
,,0.002,0.002,42593,,,
65,,,,42593,1.8641530275344849,,
,,0.002,0.002,42594,,,
65,,,,42594,2.1945247650146484,,
,,0.002,0.002,42595,,,
65,,,,42595,2.3615708351135254,,
,,0.002,0.002,42596,,,
65,,,,42596,1.4282160997390747,,
,,0.002,0.002,42597,,,
65,,,,42597,4.639035701751709,,
,,0.002,0.002,42598,,,
65,,,,42598,1.2704071998596191,,
,,0.002,0.002,42599,,,
65,,,,42599,1.9222270250320435,,
,,0.002,0.002,42600,,,
65,,,,42600,2.1509761810302734,,
,,0.002,0.002,42601,,,
65,,,,42601,4.300594329833984,,
,,0.002,0.002,42602,,,
65,,,,42602,1.5993965864181519,,
,,0.002,0.002,42603,,,
65,,,,42603,0.9382438659667969,,
,,0.002,0.002,42604,,,
65,,,,42604,2.1739680767059326,,
,,0.002,0.002,42605,,,
65,,,,42605,1.575543999671936,,
,,0.002,0.002,42606,,,
65,,,,42606,1.4030685424804688,,
,,0.002,0.002,42607,,,
65,,,,42607,2.444607973098755,,
,,0.002,0.002,42608,,,
65,,,,42608,1.8368773460388184,,
,,0.002,0.002,42609,,,
65,,,,42609,1.2267509698867798,,
,,0.002,0.002,42610,,,
65,,,,42610,1.5446439981460571,,
,,0.002,0.002,42611,,,
65,,,,42611,1.97801673412323,,
,,0.002,0.002,42612,,,
65,,,,42612,1.7720140218734741,,
,,0.002,0.002,42613,,,
65,,,,42613,1.225128173828125,,
,,0.002,0.002,42614,,,
65,,,,42614,1.1448442935943604,,
,,0.002,0.002,42615,,,
65,,,,42615,1.1388779878616333,,
,,0.002,0.002,42616,,,
65,,,,42616,2.081360340118408,,
,,0.002,0.002,42617,,,
65,,,,42617,1.0935261249542236,,
,,0.002,0.002,42618,,,
65,,,,42618,1.9662508964538574,,
,,0.002,0.002,42619,,,
65,,,,42619,3.9561917781829834,,
,,0.002,0.002,42620,,,
65,,,,42620,1.5844388008117676,,
,,0.002,0.002,42621,,,
65,,,,42621,1.7542060613632202,,
,,0.002,0.002,42622,,,
65,,,,42622,1.3433682918548584,,
,,0.002,0.002,42623,,,
65,,,,42623,0.8956326246261597,,
,,0.002,0.002,42624,,,
65,,,,42624,1.1497273445129395,,
,,0.002,0.002,42625,,,
65,,,,42625,1.6055219173431396,,
,,0.002,0.002,42626,,,
65,,,,42626,3.381932020187378,,
,,0.002,0.002,42627,,,
65,,,,42627,3.1530351638793945,,
,,0.002,0.002,42628,,,
65,,,,42628,1.4127206802368164,,
,,0.002,0.002,42629,,,
65,,,,42629,1.112830400466919,,
,,0.002,0.002,42630,,,
65,,,,42630,1.88015615940094,,
,,0.002,0.002,42631,,,
65,,,,42631,1.6454275846481323,,
,,0.002,0.002,42632,,,
65,,,,42632,1.6283544301986694,,
,,0.002,0.002,42633,,,
65,,,,42633,1.4002858400344849,,
,,0.002,0.002,42634,,,
65,,,,42634,1.5359023809432983,,
,,0.002,0.002,42635,,,
65,,,,42635,2.558093786239624,,
,,0.002,0.002,42636,,,
65,,,,42636,1.338234543800354,,
,,0.002,0.002,42637,,,
65,,,,42637,1.2650344371795654,,
,,0.002,0.002,42638,,,
65,,,,42638,2.3752236366271973,,
,,0.002,0.002,42639,,,
65,,,,42639,1.308713436126709,,
,,0.002,0.002,42640,,,
65,,,,42640,1.0271108150482178,,
,,0.002,0.002,42641,,,
65,,,,42641,3.3359367847442627,,
,,0.002,0.002,42642,,,
65,,,,42642,0.7203884720802307,,
,,0.002,0.002,42643,,,
65,,,,42643,1.6836642026901245,,
,,0.002,0.002,42644,,,
65,,,,42644,1.7319879531860352,,
,,0.002,0.002,42645,,,
65,,,,42645,1.223473310470581,,
,,0.002,0.002,42646,,,
65,,,,42646,1.4703797101974487,,
,,0.002,0.002,42647,,,
65,,,,42647,1.607763648033142,,
,,0.002,0.002,42648,,,
65,,,,42648,1.4393560886383057,,
,,0.002,0.002,42649,,,
65,,,,42649,1.620086669921875,,
,,0.002,0.002,42650,,,
65,,,,42650,1.2861852645874023,,
,,0.002,0.002,42651,,,
65,,,,42651,2.0582470893859863,,
,,0.002,0.002,42652,,,
65,,,,42652,1.1202088594436646,,
,,0.002,0.002,42653,,,
65,,,,42653,1.9257217645645142,,
,,0.002,0.002,42654,,,
65,,,,42654,2.0383822917938232,,
,,0.002,0.002,42655,,,
65,,,,42655,1.8527805805206299,,
,,0.002,0.002,42656,,,
65,,,,42656,0.9976997375488281,,
,,0.002,0.002,42657,,,
65,,,,42657,4.551506519317627,,
,,0.002,0.002,42658,,,
65,,,,42658,1.692789912223816,,
,,0.002,0.002,42659,,,
65,,,,42659,1.7118024826049805,,
,,0.002,0.002,42660,,,
65,,,,42660,1.8179035186767578,,
,,0.002,0.002,42661,,,
65,,,,42661,1.8220553398132324,,
,,0.002,0.002,42662,,,
65,,,,42662,1.9902923107147217,,
,,0.002,0.002,42663,,,
65,,,,42663,1.2181261777877808,,
,,0.002,0.002,42664,,,
65,,,,42664,1.795001745223999,,
,,0.002,0.002,42665,,,
65,,,,42665,1.2156933546066284,,
,,0.002,0.002,42666,,,
65,,,,42666,1.732862114906311,,
,,0.002,0.002,42667,,,
65,,,,42667,1.0915429592132568,,
,,0.002,0.002,42668,,,
65,,,,42668,1.4793343544006348,,
,,0.002,0.002,42669,,,
65,,,,42669,1.2694475650787354,,
,,0.002,0.002,42670,,,
65,,,,42670,1.860094666481018,,
,,0.002,0.002,42671,,,
65,,,,42671,1.4694143533706665,,
,,0.002,0.002,42672,,,
65,,,,42672,1.4132966995239258,,
,,0.002,0.002,42673,,,
65,,,,42673,2.0104587078094482,,
,,0.002,0.002,42674,,,
65,,,,42674,1.5000041723251343,,
,,0.002,0.002,42675,,,
65,,,,42675,1.4863762855529785,,
,,0.002,0.002,42676,,,
65,,,,42676,1.2478950023651123,,
,,0.002,0.002,42677,,,
65,,,,42677,1.4622106552124023,,
,,0.002,0.002,42678,,,
65,,,,42678,1.3653725385665894,,
,,0.002,0.002,42679,,,
65,,,,42679,1.1417468786239624,,
,,0.002,0.002,42680,,,
65,,,,42680,2.2586982250213623,,
,,0.002,0.002,42681,,,
65,,,,42681,1.6681183576583862,,
,,0.002,0.002,42682,,,
65,,,,42682,1.616721272468567,,
,,0.002,0.002,42683,,,
65,,,,42683,1.9520944356918335,,
,,0.002,0.002,42684,,,
65,,,,42684,1.183497667312622,,
,,0.002,0.002,42685,,,
65,,,,42685,1.2420657873153687,,
,,0.002,0.002,42686,,,
65,,,,42686,1.6900941133499146,,
,,0.002,0.002,42687,,,
65,,,,42687,1.6058783531188965,,
,,0.002,0.002,42688,,,
65,,,,42688,1.8251460790634155,,
,,0.002,0.002,42689,,,
65,,,,42689,2.3129165172576904,,
,,0.002,0.002,42690,,,
65,,,,42690,2.0011892318725586,,
,,0.002,0.002,42691,,,
65,,,,42691,1.2617199420928955,,
,,0.002,0.002,42692,,,
65,,,,42692,2.3790762424468994,,
,,0.002,0.002,42693,,,
65,,,,42693,3.3840508460998535,,
,,0.002,0.002,42694,,,
65,,,,42694,1.6484954357147217,,
,,0.002,0.002,42695,,,
65,,,,42695,1.5529348850250244,,
,,0.002,0.002,42696,,,
65,,,,42696,1.961455225944519,,
,,0.002,0.002,42697,,,
65,,,,42697,2.0669195652008057,,
,,0.002,0.002,42698,,,
65,,,,42698,2.1402359008789062,,
,,0.002,0.002,42699,,,
65,,,,42699,1.2665613889694214,,
,,0.002,0.002,42700,,,
65,,,,42700,2.1835412979125977,,
,,0.002,0.002,42701,,,
65,,,,42701,1.2668694257736206,,
,,0.002,0.002,42702,,,
65,,,,42702,2.2585129737854004,,
,,0.002,0.002,42703,,,
65,,,,42703,1.0352317094802856,,
,,0.002,0.002,42704,,,
65,,,,42704,1.570685625076294,,
,,0.002,0.002,42705,,,
65,,,,42705,1.5293759107589722,,
,,0.002,0.002,42706,,,
65,,,,42706,2.760526180267334,,
,,0.002,0.002,42707,,,
65,,,,42707,1.9571377038955688,,
,,0.002,0.002,42708,,,
65,,,,42708,1.3704133033752441,,
,,0.002,0.002,42709,,,
65,,,,42709,1.7124582529067993,,
,,0.002,0.002,42710,,,
65,,,,42710,0.8791155815124512,,
,,0.002,0.002,42711,,,
65,,,,42711,1.5420434474945068,,
,,0.002,0.002,42712,,,
65,,,,42712,2.7094850540161133,,
,,0.002,0.002,42713,,,
65,,,,42713,1.9679250717163086,,
,,0.002,0.002,42714,,,
65,,,,42714,2.3022348880767822,,
,,0.002,0.002,42715,,,
